jt,k,z_um,Imax,power,theta_min,theta_max,dtheta_max,rrms,rmax,frac_rrms,frac_rmax,I_weighted_rrms,I_weighted_frac_rrms,converged
16,32,160.0,0.0879901796579361,0.999961921479553,0.0,0.8168849945068359,0.031684160232543945,0.14168435057855397,1.4031558288411397,0.04691650378558278,0.46463258282776354,1.313161023878545,0.43483224432552775,True
16,33,165.0,0.08739303052425385,0.9999606118071824,0.0,0.8167179822921753,0.0315171480178833,0.14174136671771095,1.4114892957012586,0.0469718740169838,0.4677554542425356,1.319246583815132,0.43718701016700184,True
16,34,170.0,0.08749580383300781,0.9999594112741761,0.0,0.8166235685348511,0.03142273426055908,0.14185102001600824,1.4249170136317701,0.047020026027431806,0.4723239569256193,1.3283552788363804,0.4403161836799929,True
16,35,175.0,0.08819162845611572,0.9999582107411698,0.0,0.816594123840332,0.03139328956604004,0.14200547946119624,1.440384139111341,0.04706029109101061,0.47734000917885017,1.3398440167938774,0.4440212426035185,True
16,36,180.0,0.0893588587641716,0.9999569010687992,0.0,0.8166204690933228,0.03141963481903076,0.1421940068884922,1.4558666226679655,0.04709196785868723,0.48215551204615437,1.352876591474208,0.4480471600496812,True
16,37,185.0,0.09086857736110687,0.9999558096751571,0.0,0.8166905045509338,0.031489670276641846,0.14241088228759083,1.4744087011110274,0.04711700953828989,0.4878119404758384,1.3669052625297258,0.4522441491689551,True
16,38,190.0,0.0925920307636261,0.9999545000027865,0.0,0.8167929649353027,0.03159213066101074,0.142644570313575,1.4922447126856895,0.047136140263878766,0.4931043356964722,1.3811470802384782,0.4563927134138662,True
16,39,195.0,0.0944071114063263,0.9999534086091444,0.0,0.8169158697128296,0.0317150354385376,0.14288924500182287,1.509991764346438,0.0471524793146179,0.49828701546208387,1.394982177718779,0.46033463385089773,True
16,40,200.0,0.09620437771081924,0.9999520989367738,0.0,0.8170480728149414,0.031847238540649414,0.14313881450417199,1.527372374023095,0.047169197189566074,0.5033220998912994,1.4081037210059992,0.4640189476877205,True
16,41,205.0,0.09789149463176727,0.9999508984037675,0.0,0.8171798586845398,0.0319790244102478,0.14339161676405593,1.5454380318332,0.047190531305774025,0.5086074309515689,1.4202566380794057,0.46740992851626856,True
16,42,210.0,0.09939621388912201,0.9999496978707612,0.0,0.817302942276001,0.032102108001708984,0.14364585182824707,1.562285839299843,0.04721992880709229,0.5135618270151843,1.4313632522001085,0.47052434863758646,True
16,43,215.0,0.10066753625869751,0.999948606477119,0.0,0.8174107074737549,0.03220987319946289,0.14390554488296814,1.5783545591601786,0.04726175466652526,0.5183664466333482,1.4417598755539092,0.47350574004555634,True
16,44,220.0,0.10167497396469116,0.9999472968047485,0.0,0.8174983263015747,0.032297492027282715,0.14417650790821876,1.5951708719881914,0.047319669211958744,0.5235454727970291,1.4517981422071804,0.4764896088030709,True
16,45,225.0,0.10240703076124191,0.9999460962717421,0.0,0.8175635933876038,0.03236275911331177,0.14446382395172913,1.6117933701687726,0.04739576569459195,0.5287979982181656,1.4620400184608788,0.4796668415356542,True
16,46,230.0,0.10286974161863327,0.9999448957387358,0.0,0.8176054358482361,0.03240460157394409,0.1447755390492302,1.6298925366067536,0.04749184071413055,0.5346662650197863,1.4730984866549985,0.4832318991446224,True
16,47,235.0,0.10308590531349182,0.9999438043450937,0.0,0.8176248669624329,0.03242403268814087,0.14511884189050406,1.6498467779156378,0.04760829588844347,0.5412556533001281,1.4856700017241886,0.48739513155732933,True
16,48,240.0,0.10309422016143799,0.9999424946727231,0.0,0.8176249265670776,0.032424092292785645,0.14549890214473057,1.6721054215420246,0.04774398150887463,0.5486843484741901,1.5003560714796704,0.4923265500807591,True
16,49,245.0,0.10294733941555023,0.9999412941397168,0.0,0.8176099061965942,0.032409071922302246,0.145917325698572,1.6953116713265253,0.047895941670346644,0.5564695524275756,1.5174611580855024,0.49809185281272716,True
17,0,0.0,0.06757514178752899,0.9999989197240211,0.0,0.8155805468559265,0.03037971258163452,0.13491194278495047,1.2505066521238177,0.04517914165403489,0.41876809427962036,1.1632749339863464,0.38955604626442203,True
17,1,5.0,0.06934075057506561,0.9999976100516506,0.0,0.8157635927200317,0.030562758445739746,0.13499634143102787,1.25498941841769,0.045171829678802726,0.4199385528268381,1.1673395951108718,0.3906095884428987,True
17,2,10.0,0.07260653376579285,0.9999965186580084,0.0,0.8161018490791321,0.030901014804840088,0.13515519428515718,1.2638275739491434,0.04515629897519359,0.4222536624225661,1.1748583555268177,0.3925284221318269,True
17,3,15.0,0.07723317295312881,0.9999952089856379,0.0,0.8165810704231262,0.03138023614883423,0.13538258770287034,1.2754872111670785,0.04512861235725338,0.42517260820663777,1.185877251046849,0.3953019045790025,True
17,4,20.0,0.08301656693220139,0.9999940084526315,0.0,0.8171806931495667,0.03197985887527466,0.13567557261099264,1.2907390358892172,0.04508617270596273,0.42892380677311454,1.2003032245339302,0.39887120016824673,True
17,5,25.0,0.08971154689788818,0.9999929170589894,0.0,0.8178768754005432,0.03267604112625122,0.13602492785612624,1.3095067657952413,0.045025680576754795,0.43346050079996645,1.2179126695851064,0.4031418924119794,True
17,6,30.0,0.09705649316310883,0.9999916073866189,0.0,0.818642258644104,0.03344142436981201,0.13642309728739008,1.331427644815271,0.04494669296895947,0.4386593674517627,1.2384110548925928,0.4080136176381007,True
17,7,35.0,0.10479040443897247,0.9999902977142483,0.0,0.8194499611854553,0.03424912691116333,0.13685706239825887,1.3535380055084651,0.0448495128330168,0.443568779602858,1.2611538231504098,0.4132935018815083,True
17,8,40.0,0.11266055703163147,0.9999892063206062,0.0,0.8202714323997498,0.035070598125457764,0.137316246118535,1.3769100515992925,0.044737964039423726,0.44860061438611815,1.285756902133294,0.418902698530118,True
17,9,45.0,0.12042315304279327,0.9999880057875998,0.0,0.8210809230804443,0.035880088806152344,0.13778405236239558,1.4001105112369352,0.04461606961396223,0.4533719756789222,1.311081483900204,0.4245433470153409,True
17,10,50.0,0.1278427243232727,0.9999868052545935,0.0,0.8218523859977722,0.036651551723480225,0.13824603548299366,1.421881023758715,0.04449045653281677,0.45759095847747516,1.3363378651948519,0.4300613865482058,True
17,11,55.0,0.13469207286834717,0.9999857138609514,0.0,0.8225624561309814,0.03736162185668945,0.13868619863807594,1.4423374730474272,0.04436824710334224,0.46143009210008795,1.360326284394959,0.43519321547426537,True
17,12,60.0,0.14075377583503723,0.999984513327945,0.0,0.8231894373893738,0.03798860311508179,0.13908923553809532,1.461139870293728,0.044257103764119066,0.46492324588101996,1.3819872567331943,0.4397375051010277,True
17,13,65.0,0.1458263099193573,0.9999833127949387,0.0,0.8237147331237793,0.038513898849487305,0.13943964131573539,1.4748879564651602,0.044163890585516036,0.4671325149763718,1.400157519487333,0.4434635868942675,True
17,14,70.0,0.14973263442516327,0.9999822214012966,0.0,0.8241220116615295,0.03892117738723755,0.1397272040452554,1.4845254070114606,0.04409559174045655,0.46849163499121244,1.4139587683177395,0.44622197238974215,True
17,15,75.0,0.15233060717582703,0.9999811300076544,0.0,0.8243994116783142,0.03919857740402222,0.13994414796251162,1.4909523272089373,0.044057450984621195,0.46938410810869424,1.4227816490987812,0.44792250108078796,True
17,16,80.0,0.1535247266292572,0.9999800386140123,0.0,0.824539065361023,0.03933823108673096,0.14008358182203104,1.4920597403557423,0.044051826322576565,0.4692052822333157,1.4261487112560616,0.44847836214120834,True
